"","indicator.id","indicator.value","country.id","country.value","countryiso3code","date","value","unit","obs_status","decimal"
"1045",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),QA,Qatar,"QAT","2017",93.46397,"","",0
"1046",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),RO,Romania,"ROU","2021",NA,"","",0
"1047",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),RO,Romania,"ROU","2020",NA,"","",0
"1048",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),RO,Romania,"ROU","2019",NA,"","",0
"1049",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),RO,Romania,"ROU","2018",98.84450,"","",0
"1050",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),RO,Romania,"ROU","2017",NA,"","",0
"1051",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),RU,Russian Federation,"RUS","2021",NA,"","",0
"1052",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),RU,Russian Federation,"RUS","2020",NA,"","",0
"1053",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),RU,Russian Federation,"RUS","2019",NA,"","",0
"1054",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),RU,Russian Federation,"RUS","2018",99.73006,"","",0
"1055",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),RU,Russian Federation,"RUS","2017",NA,"","",0
"1056",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),RW,Rwanda,"RWA","2021",NA,"","",0
"1057",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),RW,Rwanda,"RWA","2020",NA,"","",0
"1058",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),RW,Rwanda,"RWA","2019",NA,"","",0
"1059",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),RW,Rwanda,"RWA","2018",73.21559,"","",0
"1060",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),RW,Rwanda,"RWA","2017",NA,"","",0
"1061",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),WS,Samoa,"WSM","2021",NA,"","",0
"1062",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),WS,Samoa,"WSM","2020",NA,"","",0
"1063",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),WS,Samoa,"WSM","2019",NA,"","",0
"1064",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),WS,Samoa,"WSM","2018",99.09577,"","",0
"1065",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),WS,Samoa,"WSM","2017",NA,"","",0
"1066",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SM,San Marino,"SMR","2021",NA,"","",0
"1067",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SM,San Marino,"SMR","2020",NA,"","",0
"1068",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SM,San Marino,"SMR","2019",NA,"","",0
"1069",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SM,San Marino,"SMR","2018",NA,"","",0
"1070",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SM,San Marino,"SMR","2017",NA,"","",0
"1071",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ST,Sao Tome and Principe,"STP","2021",NA,"","",0
"1072",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ST,Sao Tome and Principe,"STP","2020",NA,"","",0
"1073",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ST,Sao Tome and Principe,"STP","2019",NA,"","",0
"1074",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ST,Sao Tome and Principe,"STP","2018",92.81664,"","",0
"1075",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ST,Sao Tome and Principe,"STP","2017",NA,"","",0
"1076",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SA,Saudi Arabia,"SAU","2021",NA,"","",0
"1077",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SA,Saudi Arabia,"SAU","2020",97.58507,"","",0
"1078",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SA,Saudi Arabia,"SAU","2019",NA,"","",0
"1079",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SA,Saudi Arabia,"SAU","2018",NA,"","",0
"1080",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SA,Saudi Arabia,"SAU","2017",95.32863,"","",0
"1081",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SN,Senegal,"SEN","2021",NA,"","",0
"1082",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SN,Senegal,"SEN","2020",NA,"","",0
"1083",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SN,Senegal,"SEN","2019",NA,"","",0
"1084",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SN,Senegal,"SEN","2018",NA,"","",0
"1085",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SN,Senegal,"SEN","2017",51.90042,"","",0
"1086",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),RS,Serbia,"SRB","2021",NA,"","",0
"1087",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),RS,Serbia,"SRB","2020",NA,"","",0
"1088",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),RS,Serbia,"SRB","2019",99.48253,"","",0
"1089",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),RS,Serbia,"SRB","2018",NA,"","",0
"1090",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),RS,Serbia,"SRB","2017",NA,"","",0
"1091",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SC,Seychelles,"SYC","2021",NA,"","",0
"1092",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SC,Seychelles,"SYC","2020",NA,"","",0
"1093",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SC,Seychelles,"SYC","2019",NA,"","",0
"1094",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SC,Seychelles,"SYC","2018",95.86771,"","",0
"1095",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SC,Seychelles,"SYC","2017",NA,"","",0
"1096",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SL,Sierra Leone,"SLE","2021",NA,"","",0
"1097",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SL,Sierra Leone,"SLE","2020",NA,"","",0
"1098",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SL,Sierra Leone,"SLE","2019",NA,"","",0
"1099",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SL,Sierra Leone,"SLE","2018",43.20633,"","",0
"1100",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SL,Sierra Leone,"SLE","2017",NA,"","",0
"1101",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SG,Singapore,"SGP","2021",NA,"","",0
"1102",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SG,Singapore,"SGP","2020",97.13185,"","",0
"1103",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SG,Singapore,"SGP","2019",97.47958,"","",0
"1104",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SG,Singapore,"SGP","2018",97.34486,"","",0
"1105",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SG,Singapore,"SGP","2017",97.20222,"","",0
"1106",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SX,Sint Maarten (Dutch part),"SXM","2021",NA,"","",0
"1107",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SX,Sint Maarten (Dutch part),"SXM","2020",NA,"","",0
"1108",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SX,Sint Maarten (Dutch part),"SXM","2019",NA,"","",0
"1109",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SX,Sint Maarten (Dutch part),"SXM","2018",NA,"","",0
"1110",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SX,Sint Maarten (Dutch part),"SXM","2017",NA,"","",0
"1111",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SK,Slovak Republic,"SVK","2021",NA,"","",0
"1112",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SK,Slovak Republic,"SVK","2020",NA,"","",0
"1113",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SK,Slovak Republic,"SVK","2019",NA,"","",0
"1114",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SK,Slovak Republic,"SVK","2018",NA,"","",0
"1115",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SK,Slovak Republic,"SVK","2017",NA,"","",0
"1116",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SI,Slovenia,"SVN","2021",NA,"","",0
"1117",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SI,Slovenia,"SVN","2020",NA,"","",0
"1118",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SI,Slovenia,"SVN","2019",NA,"","",0
"1119",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SI,Slovenia,"SVN","2018",NA,"","",0
"1120",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SI,Slovenia,"SVN","2017",NA,"","",0
"1121",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SB,Solomon Islands,"SLB","2021",NA,"","",0
"1122",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SB,Solomon Islands,"SLB","2020",NA,"","",0
"1123",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SB,Solomon Islands,"SLB","2019",NA,"","",0
"1124",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SB,Solomon Islands,"SLB","2018",NA,"","",0
"1125",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SB,Solomon Islands,"SLB","2017",NA,"","",0
"1126",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SO,Somalia,"SOM","2021",NA,"","",0
"1127",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SO,Somalia,"SOM","2020",NA,"","",0
"1128",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SO,Somalia,"SOM","2019",NA,"","",0
"1129",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SO,Somalia,"SOM","2018",NA,"","",0
"1130",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SO,Somalia,"SOM","2017",NA,"","",0
"1131",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ZA,South Africa,"ZAF","2021",NA,"","",0
"1132",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ZA,South Africa,"ZAF","2020",NA,"","",0
"1133",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ZA,South Africa,"ZAF","2019",95.02297,"","",0
"1134",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ZA,South Africa,"ZAF","2018",NA,"","",0
"1135",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ZA,South Africa,"ZAF","2017",87.04667,"","",0
"1136",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SS,South Sudan,"SSD","2021",NA,"","",0
"1137",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SS,South Sudan,"SSD","2020",NA,"","",0
"1138",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SS,South Sudan,"SSD","2019",NA,"","",0
"1139",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SS,South Sudan,"SSD","2018",34.52276,"","",0
"1140",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SS,South Sudan,"SSD","2017",NA,"","",0
"1141",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ES,Spain,"ESP","2021",NA,"","",0
"1142",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ES,Spain,"ESP","2020",98.59446,"","",0
"1143",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ES,Spain,"ESP","2019",NA,"","",0
"1144",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ES,Spain,"ESP","2018",98.43650,"","",0
"1145",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),ES,Spain,"ESP","2017",NA,"","",0
"1146",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LK,Sri Lanka,"LKA","2021",NA,"","",0
"1147",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LK,Sri Lanka,"LKA","2020",92.38230,"","",0
"1148",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LK,Sri Lanka,"LKA","2019",92.25296,"","",0
"1149",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LK,Sri Lanka,"LKA","2018",91.70982,"","",0
"1150",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LK,Sri Lanka,"LKA","2017",91.89575,"","",0
"1151",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KN,St. Kitts and Nevis,"KNA","2021",NA,"","",0
"1152",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KN,St. Kitts and Nevis,"KNA","2020",NA,"","",0
"1153",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KN,St. Kitts and Nevis,"KNA","2019",NA,"","",0
"1154",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KN,St. Kitts and Nevis,"KNA","2018",NA,"","",0
"1155",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),KN,St. Kitts and Nevis,"KNA","2017",NA,"","",0
"1156",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LC,St. Lucia,"LCA","2021",NA,"","",0
"1157",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LC,St. Lucia,"LCA","2020",NA,"","",0
"1158",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LC,St. Lucia,"LCA","2019",NA,"","",0
"1159",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LC,St. Lucia,"LCA","2018",NA,"","",0
"1160",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),LC,St. Lucia,"LCA","2017",NA,"","",0
"1161",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MF,St. Martin (French part),"MAF","2021",NA,"","",0
"1162",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MF,St. Martin (French part),"MAF","2020",NA,"","",0
"1163",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MF,St. Martin (French part),"MAF","2019",NA,"","",0
"1164",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MF,St. Martin (French part),"MAF","2018",NA,"","",0
"1165",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),MF,St. Martin (French part),"MAF","2017",NA,"","",0
"1166",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),VC,St. Vincent and the Grenadines,"VCT","2021",NA,"","",0
"1167",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),VC,St. Vincent and the Grenadines,"VCT","2020",NA,"","",0
"1168",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),VC,St. Vincent and the Grenadines,"VCT","2019",NA,"","",0
"1169",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),VC,St. Vincent and the Grenadines,"VCT","2018",NA,"","",0
"1170",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),VC,St. Vincent and the Grenadines,"VCT","2017",NA,"","",0
"1171",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SD,Sudan,"SDN","2021",NA,"","",0
"1172",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SD,Sudan,"SDN","2020",NA,"","",0
"1173",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SD,Sudan,"SDN","2019",NA,"","",0
"1174",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SD,Sudan,"SDN","2018",60.69718,"","",0
"1175",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SD,Sudan,"SDN","2017",NA,"","",0
"1176",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SR,Suriname,"SUR","2021",NA,"","",0
"1177",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SR,Suriname,"SUR","2020",NA,"","",0
"1178",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SR,Suriname,"SUR","2019",NA,"","",0
"1179",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SR,Suriname,"SUR","2018",94.38327,"","",0
"1180",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SR,Suriname,"SUR","2017",NA,"","",0
"1181",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SE,Sweden,"SWE","2021",NA,"","",0
"1182",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SE,Sweden,"SWE","2020",NA,"","",0
"1183",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SE,Sweden,"SWE","2019",NA,"","",0
"1184",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SE,Sweden,"SWE","2018",NA,"","",0
"1185",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SE,Sweden,"SWE","2017",NA,"","",0
"1186",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),CH,Switzerland,"CHE","2021",NA,"","",0
"1187",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),CH,Switzerland,"CHE","2020",NA,"","",0
"1188",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),CH,Switzerland,"CHE","2019",NA,"","",0
"1189",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),CH,Switzerland,"CHE","2018",NA,"","",0
"1190",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),CH,Switzerland,"CHE","2017",NA,"","",0
"1191",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SY,Syrian Arab Republic,"SYR","2021",NA,"","",0
"1192",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SY,Syrian Arab Republic,"SYR","2020",NA,"","",0
"1193",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SY,Syrian Arab Republic,"SYR","2019",NA,"","",0
"1194",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SY,Syrian Arab Republic,"SYR","2018",NA,"","",0
"1195",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),SY,Syrian Arab Republic,"SYR","2017",NA,"","",0
"1196",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TJ,Tajikistan,"TJK","2021",NA,"","",0
"1197",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TJ,Tajikistan,"TJK","2020",NA,"","",0
"1198",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TJ,Tajikistan,"TJK","2019",NA,"","",0
"1199",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TJ,Tajikistan,"TJK","2018",NA,"","",0
"1200",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TJ,Tajikistan,"TJK","2017",NA,"","",0
"1201",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TZ,Tanzania,"TZA","2021",NA,"","",0
"1202",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TZ,Tanzania,"TZA","2020",NA,"","",0
"1203",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TZ,Tanzania,"TZA","2019",NA,"","",0
"1204",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TZ,Tanzania,"TZA","2018",NA,"","",0
"1205",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TZ,Tanzania,"TZA","2017",NA,"","",0
"1206",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TH,Thailand,"THA","2021",NA,"","",0
"1207",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TH,Thailand,"THA","2020",NA,"","",0
"1208",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TH,Thailand,"THA","2019",NA,"","",0
"1209",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TH,Thailand,"THA","2018",93.76776,"","",0
"1210",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TH,Thailand,"THA","2017",NA,"","",0
"1211",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TL,Timor-Leste,"TLS","2021",NA,"","",0
"1212",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TL,Timor-Leste,"TLS","2020",NA,"","",0
"1213",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TL,Timor-Leste,"TLS","2019",NA,"","",0
"1214",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TL,Timor-Leste,"TLS","2018",68.06683,"","",0
"1215",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TL,Timor-Leste,"TLS","2017",NA,"","",0
"1216",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TG,Togo,"TGO","2021",NA,"","",0
"1217",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TG,Togo,"TGO","2020",NA,"","",0
"1218",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TG,Togo,"TGO","2019",66.53708,"","",0
"1219",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TG,Togo,"TGO","2018",NA,"","",0
"1220",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TG,Togo,"TGO","2017",NA,"","",0
"1221",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TO,Tonga,"TON","2021",NA,"","",0
"1222",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TO,Tonga,"TON","2020",NA,"","",0
"1223",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TO,Tonga,"TON","2019",NA,"","",0
"1224",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TO,Tonga,"TON","2018",99.41437,"","",0
"1225",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TO,Tonga,"TON","2017",NA,"","",0
"1226",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TT,Trinidad and Tobago,"TTO","2021",NA,"","",0
"1227",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TT,Trinidad and Tobago,"TTO","2020",NA,"","",0
"1228",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TT,Trinidad and Tobago,"TTO","2019",NA,"","",0
"1229",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TT,Trinidad and Tobago,"TTO","2018",NA,"","",0
"1230",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TT,Trinidad and Tobago,"TTO","2017",NA,"","",0
"1231",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TN,Tunisia,"TUN","2021",NA,"","",0
"1232",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TN,Tunisia,"TUN","2020",NA,"","",0
"1233",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TN,Tunisia,"TUN","2019",NA,"","",0
"1234",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TN,Tunisia,"TUN","2018",NA,"","",0
"1235",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TN,Tunisia,"TUN","2017",NA,"","",0
"1236",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TR,Turkiye,"TUR","2021",NA,"","",0
"1237",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TR,Turkiye,"TUR","2020",NA,"","",0
"1238",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TR,Turkiye,"TUR","2019",96.74221,"","",0
"1239",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TR,Turkiye,"TUR","2018",NA,"","",0
"1240",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TR,Turkiye,"TUR","2017",96.15053,"","",0
"1241",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TM,Turkmenistan,"TKM","2021",NA,"","",0
"1242",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TM,Turkmenistan,"TKM","2020",NA,"","",0
"1243",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TM,Turkmenistan,"TKM","2019",NA,"","",0
"1244",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TM,Turkmenistan,"TKM","2018",NA,"","",0
"1245",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TM,Turkmenistan,"TKM","2017",NA,"","",0
"1246",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TC,Turks and Caicos Islands,"TCA","2021",NA,"","",0
"1247",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TC,Turks and Caicos Islands,"TCA","2020",NA,"","",0
"1248",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TC,Turks and Caicos Islands,"TCA","2019",NA,"","",0
"1249",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TC,Turks and Caicos Islands,"TCA","2018",NA,"","",0
"1250",SE.ADT.LITR.ZS,Literacy rate, adult total (% of people ages 15 and above),TC,Turks and Caicos Islands,"TCA","2017",NA,"","",0
